Day1StartTime,Day1EndTime,Sex,Age,Race,Education,Employment,PoliticalAffiliationCategorical,PoliticalAffiliationSlidingScale,Healthy_VaxscalePretest,Diseases_VaxScalePretest,Diseases_VaxScalePretest_Reversed,Doctors_VaxScalePreTest,Sideeffects_VaxScalePreTest,Sideeffects_VaccScalePreTest_Reversed,Planto_VaxScalePreTest,PreTestVaccinationAttitude,Autism_PreTest,EligibleToReturn,Returned,StartDate_day2,EndDate_day2,Condition,Condition Code,PostTest Vaccination Attitude,VaxAttitudeChangeScore,Healthy_VaxscalePosttest,Diseases_VaxScalePosttest,Diseases_VaxScalePosttest_Reversed,Doctors_VaxScalePostTest,Sideeffects_VaxScalePostTest,Sideeffects_VaxScalePostTest_Reversed,Planto_VaxScalePostTest,AutismAttitude_PostTest,AttentionCheck_PostTest (if = 4 then include),Parent,Number_of_children,Oldest_child_age,Youngest_child_age,hopeful_parent,YourFluShot,ExpectYourFluShot,ChildFluShot,ExpectYourChildFluShot,RefuseVaccination,Vaxwork,AttentionChecks_Sum(include if = 4),Paid_Attention,Excluded,preTest_Tercile,
1/12/15 9:49,1/12/15 9:57,2,51,7,6,3,4,46,4,4,3,2,2,5,4,3.6,4,1,1,1/13/15 9:54,1/13/15 10:03,Control,2,3.2,-0.4,4,4,3,2,3,4,3,4,4,0,,,,0,0,0,,,,1,4,1,0,1,
1/12/15 10:15,1/12/15 10:18,1,24,1,2,1,4,65,4,3,4,3,3,4,4,3.8,3,1,1,1/13/15 9:16,1/13/15 9:19,Control,2,4,0.2,4,3,4,4,3,4,4,3,4,0,,,,3,0,0,,,,1,4,1,0,1,
1/12/15 10:26,1/12/15 10:33,1,34,1,4,1,4,92,4,3,4,3,3,4,4,3.8,3,1,1,1/13/15 16:09,1/13/15 16:17,Control,2,4,0.2,4,3,4,4,3,4,4,3,4,0,,,,0,0,0,,,,1,4,1,0,1,
1/12/15 9:32,1/12/15 9:36,1,30,1,4,1,4,52,4,3,4,4,3,4,4,4,4,1,1,1/13/15 17:47,1/13/15 17:51,Control,2,4.2,0.2,4,3,4,5,3,4,4,3,4,0,,,,2,0,0,,,,1,4,1,0,1,
1/12/15 10:35,1/12/15 10:41,1,48,1,3,2,4,50,5,3,4,4,3,4,4,4.2,4,1,1,1/13/15 9:21,1/13/15 9:27,Control,2,4.2,0,5,3,4,4,4,3,5,4,4,1,3,27,15,,0,0,0,0,0,1,4,1,0,1,
1/12/15 9:46,1/12/15 9:49,1,25,5,3,1,4,62,4,3,4,5,3,4,4,4.2,4,1,1,1/13/15 15:33,1/13/15 15:36,Control,2,3,-1.2,5,3,4,2,5,2,2,5,4,0,,,,2,0,0,,,,1,4,1,0,1,
1/12/15 10:09,1/12/15 10:16,1,60,1,3,2,4,100,5,3,4,4,4,3,5,4.2,3,1,1,1/13/15 10:05,1/13/15 10:14,Control,2,3.6,-0.6,5,4,3,3,4,3,4,2,4,1,5,38,20,,0,0,1,1,0,1,4,1,0,1,
1/12/15 9:27,1/12/15 9:32,1,28,1,2,1,4,37,5,2,5,4,3,4,4,4.4,4,1,1,1/13/15 9:09,1/13/15 9:20,Control,2,4.6,0.2,5,3,4,5,3,4,5,4,4,0,,,,0,0,1,,,,1,4,1,0,1,
1/12/15 9:57,1/12/15 10:01,1,35,5,6,1,4,48,5,2,5,5,6,1,6,4.4,3,1,1,1/13/15 11:07,1/13/15 11:13,Control,2,5,0.6,5,2,5,5,3,4,6,3,4,1,1,1,1,,0,1,1,1,0,1,4,1,0,1,
1/12/15 10:15,1/12/15 10:25,2,39,3,5,2,4,21,4,1,6,4,4,3,6,4.6,4,1,1,1/13/15 9:42,1/13/15 9:48,Control,2,5,0.4,6,1,6,4,4,3,6,4,4,1,3,14,11,,0,0,1,0,0,1,4,1,0,2,
1/12/15 10:33,1/12/15 10:37,1,38,1,4,1,4,10,5,2,5,4,2,5,5,4.8,2,1,1,1/13/15 13:26,1/13/15 13:33,Control,2,4.8,0,5,2,5,4,2,5,5,2,4,0,,,,3,0,1,,,,1,4,1,0,2,
1/12/15 10:09,1/12/15 10:13,2,24,1,4,4,4,0,6,1,6,5,6,1,6,4.8,1,1,1,1/13/15 9:03,1/13/15 9:08,Control,2,5.8,1,6,1,6,5,1,6,6,1,4,0,,,,0,0,1,,,,1,4,1,0,2,
1/12/15 9:27,1/12/15 9:29,1,23,1,4,4,4,50,6,1,6,3,1,6,4,5,1,1,1,1/13/15 14:39,1/13/15 14:41,Control,2,4.6,-0.4,5,1,6,3,2,5,4,1,4,0,,,,3,0,0,,,,1,4,1,0,2,
1/12/15 10:20,1/12/15 10:24,2,31,1,4,5,4,45,6,1,6,2,2,5,6,5,2,1,1,1/13/15 11:58,1/13/15 12:02,Control,2,5.2,0.2,6,1,6,3,2,5,6,1,4,1,1,1,1,,1,1,1,1,0,1,4,1,0,2,
1/12/15 9:54,1/12/15 10:00,1,25,1,6,1,4,50,5,3,4,5,1,6,5,5,2,1,1,1/13/15 17:40,1/13/15 17:45,Control,2,4.8,-0.2,5,2,5,4,2,5,5,2,4,0,,,,2,0,1,,,,1,4,1,0,2,
1/12/15 10:25,1/12/15 10:32,1,41,1,4,1,4,60,6,1,6,4,2,5,5,5.2,3,1,1,1/13/15 9:36,1/13/15 9:43,Control,2,5.2,0,5,1,6,5,2,5,5,4,4,1,5,24,14,,0,0,1,1,0,1,4,1,0,2,
1/12/15 9:11,1/12/15 9:16,2,59,1,3,2,4,100,5,1,6,5,1,6,5,5.4,3,1,1,1/13/15 9:05,1/13/15 9:10,Control,2,4.8,-0.6,5,2,5,4,2,5,5,3,4,0,,,,0,0,0,,,,1,4,1,0,2,
1/12/15 10:25,1/12/15 10:30,1,33,1,4,1,4,58,5,2,5,5,1,6,6,5.4,2,1,1,1/13/15 12:38,1/13/15 12:42,Control,2,5.2,-0.2,5,2,5,5,2,5,6,3,4,0,,,,0,0,1,,,,0,4,1,0,2,
1/12/15 9:29,1/12/15 9:31,1,29,1,6,2,4,0,6,2,5,6,1,6,6,5.8,1,1,1,1/13/15 9:06,1/13/15 9:09,Control,2,5.8,0,6,2,5,6,1,6,6,1,4,0,,,,0,1,1,,,,1,4,1,0,3,
1/12/15 9:33,1/12/15 9:38,2,24,1,4,2,4,43,6,1,6,5,1,6,6,5.8,1,1,1,1/13/15 9:08,1/13/15 9:13,Control,2,5.8,0,6,1,6,5,1,6,6,1,4,0,,,,3,0,0,,,,1,4,1,0,3,
1/12/15 10:20,1/12/15 10:26,2,42,1,2,3,4,51,6,1,6,6,2,5,6,5.8,1,1,1,1/13/15 9:14,1/13/15 9:20,Control,2,6,0.2,6,1,6,6,1,6,6,1,4,1,2,13,10,,1,1,1,1,0,1,4,1,0,3,
1/12/15 9:17,1/12/15 9:23,1,25,1,3,5,4,19,6,1,6,6,1,6,6,6,1,1,1,1/13/15 10:24,1/13/15 10:28,Control,2,6,0,6,1,6,6,1,6,6,1,4,0,,,,3,0,1,,,,1,4,1,0,3,
1/12/15 9:27,1/12/15 9:32,2,25,1,4,3,4,50,6,1,6,6,1,6,6,6,1,1,1,1/13/15 9:12,1/13/15 9:16,Control,2,6,0,6,1,6,6,1,6,6,1,4,0,,,,3,0,1,,,,1,4,1,0,3,
1/12/15 9:27,1/12/15 9:31,1,43,1,3,2,4,49,6,1,6,6,1,6,6,6,1,1,1,1/13/15 11:20,1/13/15 11:24,Control,2,5.6,-0.4,5,1,6,6,2,5,6,1,4,0,,,,0,1,1,,,,1,4,1,0,3,
1/12/15 10:04,1/12/15 10:08,1,22,1,4,4,5,55,6,1,6,5,2,5,5,5.4,1,1,1,1/13/15 17:08,1/13/15 17:12,Control,2,5,-0.4,5,2,5,5,2,5,5,2,3,0,,,,3,0,1,,,,1,3,1,1,2,
1/12/15 9:41,1/12/15 9:44,2,24,1,4,1,5,50,6,2,5,6,1,6,6,5.8,3,1,1,1/13/15 10:52,1/13/15 10:56,Control,2,5.8,0,6,2,5,6,1,6,6,1,2,0,,,,2,0,0,,,,1,3,1,1,3,
1/12/15 9:26,1/12/15 9:29,2,23,2,4,4,5,26,5,3,4,3,3,4,4,4,4,1,1,1/13/15 9:07,1/13/15 9:10,Control,2,4,0,5,4,3,3,2,5,4,5,4,0,,,,0,0,0,,,,1,4,1,0,1,
1/12/15 10:27,1/12/15 10:33,2,59,1,3,6,5,50,5,4,3,5,2,5,6,4.8,4,1,1,1/13/15 13:36,1/13/15 13:40,Control,2,5,0.2,6,4,3,5,2,5,6,4,4,1,4,39,23,,0,0,0,0,0,1,4,1,0,2,
1/12/15 9:53,1/12/15 9:59,2,36,1,2,3,5,58,5,2,5,4,2,5,6,5,3,1,1,1/13/15 10:42,1/13/15 10:47,Control,2,5,0,5,2,5,5,2,5,5,4,4,1,2,18,11,,0,1,1,1,0,1,4,1,0,2,
1/12/15 10:01,1/12/15 10:04,1,18,1,2,5,5,51,5,3,4,5,1,6,6,5.2,3,1,1,1/13/15 17:02,1/13/15 17:05,Control,2,4.6,-0.6,4,2,5,5,3,4,5,2,4,0,,,,3,1,1,,,,1,4,1,0,2,
1/12/15 9:27,1/12/15 9:33,2,29,1,3,5,5,36,6,1,6,5,1,6,6,5.8,1,1,1,1/13/15 9:08,1/13/15 9:14,Control,2,5.4,-0.4,5,1,6,5,1,6,5,1,4,0,,,,0,0,1,,,,1,4,1,0,3,
1/12/15 9:11,1/12/15 9:16,2,36,3,5,1,6,58,6,1,6,3,1,6,6,5.4,1,1,1,1/13/15 9:07,1/13/15 9:14,Control,2,5.2,-0.2,6,1,6,2,1,6,6,1,4,0,,,,1,0,0,,,,1,3,1,1,2,
1/12/15 9:40,1/12/15 9:47,1,31,1,2,1,6,39,3,5,2,2,5,2,2,2.2,5,1,1,1/13/15 14:14,1/13/15 14:22,Control,2,3,0.8,3,5,2,3,5,2,5,5,4,0,,,,2,0,0,,,,1,4,1,0,1,
1/12/15 9:51,1/12/15 9:57,1,27,1,2,4,6,50,6,4,3,6,3,4,5,4.8,1,1,1,1/13/15 15:32,1/13/15 15:46,Control,2,5.4,0.6,5,2,5,6,1,6,5,2,4,0,,,,3,0,1,,,,1,4,1,0,2,
1/12/15 10:25,1/12/15 10:30,2,31,1,2,5,6,50,5,2,5,5,2,5,5,5,2,1,1,1/13/15 10:38,1/13/15 10:42,Control,2,5,0,5,2,5,5,2,5,5,2,4,1,2,8,1,,0,0,0,0,0,1,4,1,0,2,
1/12/15 10:39,1/12/15 10:45,1,31,1,4,1,6,14,6,1,6,1,1,6,6,5,1,1,1,1/13/15 11:40,1/13/15 11:45,Control,2,6,1,6,1,6,6,1,6,6,1,4,0,,,,2,0,0,,,,1,4,1,0,2,
1/12/15 9:54,1/12/15 9:59,1,21,2,3,4,6,41,6,1,6,6,5,2,6,5.2,2,1,1,1/13/15 11:44,1/13/15 11:49,Control,2,5.2,0,6,1,6,6,5,2,6,4,4,0,,,,3,0,1,,,,1,4,1,0,2,
1/12/15 9:38,1/12/15 9:45,1,59,1,3,4,,54,5,4,3,6,3,4,5,4.6,1,1,1,1/13/15 14:28,1/13/15 14:34,Control,2,4.6,0,5,4,3,5,2,5,5,3,4,1,1,23,23,,0,1,0,1,0,1,4,1,0,2,
1/12/15 9:20,1/12/15 9:30,1,54,1,3,1,1,80,4,3,4,4,3,4,5,4.2,2,1,1,1/13/15 11:30,1/13/15 11:40,Disease Risk,3,5,0.8,6,2,5,4,2,5,5,2,4,0,,,,2,1,1,,,,1,3,1,1,1,
1/12/15 10:12,1/12/15 10:15,1,22,1,5,5,1,65,6,3,4,4,4,3,5,4.4,6,1,1,1/13/15 16:12,1/13/15 16:16,Disease Risk,3,4.6,0.2,6,5,2,5,2,5,5,4,5,0,,,,3,1,1,,,,1,2,1,1,1,
1/12/15 9:12,1/12/15 9:18,1,37,1,4,1,1,100,6,1,6,6,2,5,6,5.8,1,1,1,1/13/15 11:00,1/13/15 11:08,Disease Risk,3,5.6,-0.2,6,2,5,6,2,5,6,2,6,1,1,9,9,,0,1,1,1,0,1,3,1,1,3,
1/12/15 10:10,1/12/15 10:14,2,29,1,4,2,1,100,2,5,2,1,5,2,2,1.8,5,1,1,1/13/15 10:54,1/13/15 11:01,Disease Risk,3,1.8,0,3,5,2,1,5,2,1,6,4,1,5,10,1,,0,0,0,0,1,0,4,1,0,1,
1/12/15 9:30,1/12/15 9:34,2,53,1,2,3,1,85,3,5,2,2,5,2,2,2.2,4,1,1,1/13/15 11:28,1/13/15 11:37,Disease Risk,3,2,-0.2,3,5,2,1,4,3,1,4,4,1,3,34,19,,0,0,0,0,1,0,4,1,0,1,
1/12/15 10:21,1/12/15 10:27,2,47,1,3,2,1,84,4,4,3,2,3,4,4,3.4,3,1,1,1/13/15 16:21,1/13/15 16:32,Disease Risk,3,4.2,0.8,5,3,4,3,3,4,5,3,4,1,4,31,22,,0,0,0,0,0,1,4,1,0,1,
1/12/15 9:21,1/12/15 9:25,1,54,1,6,1,1,80,5,4,3,4,3,4,5,4.2,2,1,1,1/13/15 9:38,1/13/15 9:46,Disease Risk,3,4.6,0.4,5,3,4,4,2,5,5,2,4,1,1,8,8,,1,1,1,1,0,1,4,1,0,1,
1/12/15 9:14,1/12/15 9:18,2,27,1,2,1,1,79,5,2,5,5,5,2,5,4.4,3,1,1,1/13/15 9:05,1/13/15 9:10,Disease Risk,3,5.6,1.2,6,2,5,6,2,5,6,2,4,0,,,,1,0,1,,,,1,4,1,0,1,
1/12/15 10:09,1/12/15 10:13,1,27,1,6,1,1,79,5,2,5,6,5,2,5,4.6,2,1,1,1/13/15 16:31,1/13/15 16:33,Disease Risk,3,3.6,-1,3,5,2,6,5,2,5,3,4,0,,,,1,0,0,,,,1,4,1,0,2,
1/12/15 9:42,1/12/15 9:47,2,30,1,4,5,1,92,5,2,5,5,4,3,6,4.8,2,1,1,1/13/15 10:40,1/13/15 10:46,Disease Risk,3,5,0.2,6,1,6,5,5,2,6,2,4,1,2,3,1,,1,1,1,1,0,1,4,1,0,2,
1/12/15 10:11,1/12/15 10:16,2,50,1,2,1,1,95,5,1,6,5,5,2,6,4.8,2,1,1,1/13/15 12:11,1/13/15 12:19,Disease Risk,3,5,0.2,6,1,6,6,6,1,6,3,4,1,3,30,26,,0,0,0,0,0,1,4,1,0,2,
1/12/15 9:55,1/12/15 9:58,1,23,5,4,2,1,53,5,3,4,5,2,5,5,4.8,2,1,1,1/13/15 14:25,1/13/15 14:29,Disease Risk,3,5.4,0.6,6,2,5,5,2,5,6,1,4,0,,,,3,0,1,,,,1,4,1,0,2,
1/12/15 9:44,1/12/15 9:49,2,38,1,4,2,1,89,5,2,5,5,2,5,5,5,2,1,1,1/13/15 10:37,1/13/15 10:45,Disease Risk,3,4.4,-0.6,5,1,6,4,5,2,5,1,4,1,1,18,18,,1,1,1,1,0,1,4,1,0,2,
1/12/15 9:55,1/12/15 9:59,2,36,1,4,2,1,61,5,1,6,5,2,5,6,5.4,1,1,1,1/13/15 9:55,1/13/15 10:01,Disease Risk,3,5.6,0.2,6,1,6,5,2,5,6,1,4,1,3,11,6,,1,1,1,1,0,1,4,1,0,2,
1/12/15 9:52,1/12/15 9:58,2,44,1,4,2,1,70,4,2,5,6,1,6,6,5.4,2,1,1,1/13/15 11:51,1/13/15 11:57,Disease Risk,3,5.8,0.4,5,1,6,6,1,6,6,2,4,1,3,17,10,,0,1,1,1,0,1,4,1,0,2,
1/12/15 9:46,1/12/15 9:51,2,53,1,3,1,1,73,6,1,6,6,1,6,6,6,2,1,1,1/13/15 13:20,1/13/15 13:29,Disease Risk,3,6,0,6,1,6,6,1,6,6,2,4,1,2,25,24,,0,0,1,1,0,1,4,1,0,3,
1/12/15 9:37,1/12/15 9:42,2,35,1,3,1,1,70,6,1,6,6,1,6,6,6,1,1,1,1/13/15 9:04,1/13/15 9:09,Disease Risk,3,6,0,6,1,6,6,1,6,6,1,4,1,1,2,2,,0,1,1,1,0,1,4,1,0,3,
1/12/15 9:21,1/12/15 9:25,2,24,2,3,2,2,9,5,2,5,2,5,2,5,3.8,2,1,1,1/13/15 9:15,1/13/15 9:26,Disease Risk,3,5,1.2,5,2,5,5,2,5,5,2,4,0,,,,2,0,0,,,,1,3,1,1,1,
1/12/15 9:12,1/12/15 9:17,2,28,1,4,3,2,13,4,3,4,4,4,3,4,3.8,2,1,1,1/13/15 11:52,1/13/15 11:57,Disease Risk,3,4.8,1,5,2,5,5,3,4,5,1,3,1,1,4,4,,0,0,0,0,0,1,3,1,1,1,
1/12/15 10:20,1/12/15 10:24,2,51,1,5,3,2,0,6,1,6,5,1,6,6,5.8,1,1,1,1/13/15 9:08,1/13/15 9:13,Disease Risk,3,5.8,0,6,1,6,5,1,6,6,1,4,0,,,,0,1,1,,,,1,3,1,1,3,
1/12/15 9:14,1/12/15 9:18,2,31,1,3,1,2,0,6,1,6,5,1,6,6,5.8,1,1,1,1/13/15 9:11,1/13/15 9:16,Disease Risk,3,5.8,0,6,1,6,5,1,6,6,1,4,1,3,11,6,,1,1,1,1,0,1,3,1,1,3,
1/12/15 9:12,1/12/15 9:16,2,49,1,4,1,2,10,4,3,4,4,4,3,3,3.6,4,1,1,1/13/15 16:02,1/13/15 16:07,Disease Risk,3,4.2,0.6,5,3,4,4,4,3,5,3,4,1,2,15,13,,1,1,1,1,0,1,4,1,0,1,
1/12/15 9:27,1/12/15 9:35,2,49,3,6,1,2,12,4,4,3,4,4,3,5,3.8,5,1,1,1/13/15 9:07,1/13/15 9:17,Disease Risk,3,4.4,0.6,5,2,5,4,4,3,5,5,4,1,3,18,7,,0,0,0,1,0,1,4,1,0,1,
1/12/15 9:26,1/12/15 9:35,1,38,1,3,1,2,27,4,2,5,4,4,3,4,4,5,1,1,1/13/15 15:21,1/13/15 15:26,Disease Risk,3,4.6,0.6,5,2,5,5,4,3,5,3,4,1,2,12,10,,0,0,1,1,0,1,4,1,0,1,
1/12/15 9:25,1/12/15 9:30,2,28,3,3,4,2,96,5,4,3,5,5,2,5,4,4,1,1,1/13/15 16:59,1/13/15 17:04,Disease Risk,3,4.6,0.6,6,4,3,6,5,2,6,4,4,1,1,5,5,,1,1,1,1,0,0,4,1,0,1,
1/12/15 9:25,1/12/15 9:29,2,24,2,3,4,2,0,4,3,4,6,5,2,5,4.2,2,1,1,1/13/15 10:25,1/13/15 10:29,Disease Risk,3,5.6,1.4,6,2,5,5,1,6,6,2,4,0,,,,0,0,0,,,,1,4,1,0,1,
1/12/15 10:05,1/12/15 10:11,2,57,1,3,4,2,56,5,3,4,5,4,3,4,4.2,4,1,1,1/13/15 14:37,1/13/15 14:44,Disease Risk,3,5,0.8,6,1,6,6,6,1,6,4,4,0,,,,0,0,0,,,,1,4,1,0,1,
1/12/15 9:13,1/12/15 9:18,2,54,1,3,1,2,29,6,1,6,2,6,1,6,4.2,1,1,1,1/13/15 9:05,1/13/15 9:10,Disease Risk,3,4.8,0.6,6,1,6,5,6,1,6,1,4,1,2,26,22,,0,0,0,0,0,1,4,1,0,1,
1/12/15 9:09,1/12/15 9:13,2,32,3,3,2,2,0,5,1,6,4,5,2,5,4.4,1,1,1,1/13/15 9:04,1/13/15 9:08,Disease Risk,3,5.4,1,5,1,6,5,1,6,5,1,4,0,,,,2,0,0,,,,1,4,1,0,1,
1/12/15 10:28,1/12/15 10:33,1,27,2,4,4,2,58,5,3,4,5,4,3,5,4.4,2,1,1,1/13/15 14:56,1/13/15 15:01,Disease Risk,3,4.8,0.4,6,2,5,6,5,2,5,3,4,0,,,,2,0,0,,,,1,4,1,0,1,
1/12/15 9:14,1/12/15 9:18,2,35,1,4,1,2,8,5,2,5,5,5,2,5,4.4,2,1,1,1/13/15 9:16,1/13/15 9:24,Disease Risk,3,5.2,0.8,5,1,6,5,2,5,5,3,4,0,,,,2,0,0,,,,1,4,1,0,1,
1/12/15 9:41,1/12/15 9:46,2,44,5,6,3,2,2,5,4,3,4,2,5,5,4.4,3,1,1,1/13/15 13:28,1/13/15 13:34,Disease Risk,3,4.4,0,5,3,4,4,3,4,5,3,4,0,,,,0,0,0,,,,1,4,1,0,1,0
1/12/15 9:39,1/12/15 9:43,1,24,5,4,1,2,20,5,3,4,5,2,5,4,4.6,4,1,1,1/13/15 9:12,1/13/15 9:18,Disease Risk,3,4.8,0.2,5,3,4,5,2,5,5,4,4,0,,,,2,0,1,,,,1,4,1,0,2,
1/12/15 9:34,1/12/15 9:38,2,35,1,4,5,2,39,6,1,6,4,6,1,6,4.6,1,1,1,1/13/15 9:14,1/13/15 9:19,Disease Risk,3,5,0.4,6,1,6,6,6,1,6,1,4,1,2,6,4,,1,1,1,1,0,1,4,1,0,2,
1/12/15 9:20,1/12/15 9:26,2,65,1,4,6,2,0,6,3,4,4,4,3,6,4.6,3,1,1,1/13/15 12:29,1/13/15 12:34,Disease Risk,3,5.8,1.2,6,1,6,5,1,6,6,2,4,1,1,33,33,,1,1,0,1,0,1,4,1,0,2,
1/12/15 9:39,1/12/15 9:42,2,25,1,4,1,2,30,5,2,5,4,2,5,5,4.8,2,1,1,1/13/15 18:15,1/13/15 18:19,Disease Risk,3,5,0.2,6,1,6,3,2,5,5,2,4,1,1,3,3,,0,0,1,1,0,1,4,1,0,2,
1/12/15 9:17,1/12/15 9:22,2,59,1,6,4,2,0,6,1,6,1,2,5,6,4.8,4,1,1,1/13/15 9:26,1/13/15 9:31,Disease Risk,3,4.8,0,6,1,6,1,2,5,6,4,4,0,,,,1,0,0,,,,1,4,1,0,2,
1/12/15 9:18,1/12/15 9:22,2,20,1,3,3,2,7,6,1,6,5,6,1,6,4.8,1,1,1,1/13/15 9:14,1/13/15 9:22,Disease Risk,3,5.4,0.6,5,1,6,5,2,5,6,1,4,0,,,,0,1,1,,,,1,4,1,0,2,
1/12/15 9:33,1/12/15 9:36,2,20,2,2,5,2,0,5,2,5,6,4,3,5,4.8,2,1,1,1/13/15 9:09,1/13/15 9:13,Disease Risk,3,5.6,0.8,6,1,6,6,3,4,6,1,4,0,,,,0,0,1,,,,1,4,1,0,2,
1/12/15 9:17,1/12/15 9:20,2,30,1,3,2,2,13,6,1,6,6,6,1,6,5,1,1,1,1/13/15 9:52,1/13/15 10:02,Disease Risk,3,6,1,6,1,6,6,1,6,6,1,4,1,3,13,3,,1,1,1,1,0,1,4,1,0,2,
1/12/15 9:50,1/12/15 9:54,2,31,1,6,1,2,0,6,1,6,6,6,1,6,5,1,1,1,1/13/15 9:06,1/13/15 9:17,Disease Risk,3,6,1,6,1,6,6,1,6,6,1,4,1,3,12,4,,1,1,1,1,0,1,4,1,0,2,
1/12/15 9:27,1/12/15 9:32,1,32,1,4,1,2,15,5,1,6,4,2,5,5,5,2,1,1,1/13/15 15:04,1/13/15 15:14,Disease Risk,3,5,0,5,2,5,4,2,5,6,2,4,0,,,,2,1,1,,,,1,4,1,0,2,
1/12/15 10:19,1/12/15 10:23,2,34,5,6,1,2,30,5,3,4,5,2,5,6,5,3,1,1,1/13/15 10:44,1/13/15 10:49,Disease Risk,3,5.6,0.6,5,1,6,6,2,5,6,2,4,0,,,,1,1,1,,,,1,4,1,0,2,
1/12/15 10:38,1/12/15 10:40,2,30,1,6,1,2,0,6,1,6,6,6,1,6,5,1,1,1,1/13/15 10:53,1/13/15 10:57,Disease Risk,3,5,0,6,1,6,6,6,1,6,1,4,0,,,,2,1,1,,,,1,4,1,0,2,
1/12/15 9:51,1/12/15 9:55,1,39,1,5,1,2,34,6,1,6,6,6,1,6,5,1,1,1,1/13/15 9:14,1/13/15 9:18,Disease Risk,3,4.8,-0.2,6,1,6,5,6,1,6,1,4,1,2,4,4,,1,1,1,1,0,1,4,1,0,2,
1/12/15 10:23,1/12/15 10:28,2,32,3,3,1,2,37,5,2,5,5,2,5,5,5,4,1,1,1/13/15 10:17,1/13/15 10:22,Disease Risk,3,5.2,0.2,6,1,6,5,4,3,6,4,4,1,1,15,15,,0,1,1,1,0,1,4,1,0,2,
1/12/15 9:37,1/12/15 9:40,2,24,6,3,4,2,26,6,1,6,4,2,5,5,5.2,1,1,1,1/13/15 14:42,1/13/15 14:45,Disease Risk,3,5.8,0.6,6,1,6,5,1,6,6,1,4,0,,,,0,0,0,,,,1,4,1,0,2,
1/12/15 10:21,1/12/15 10:30,1,63,1,2,6,2,0,6,2,5,6,3,4,5,5.2,4,1,1,1/13/15 10:39,1/13/15 10:51,Disease Risk,3,5,-0.2,6,1,6,6,6,1,6,4,4,1,2,32,26,,0,0,1,1,0,1,4,1,0,2,
1/12/15 9:38,1/12/15 9:45,1,47,1,2,5,2,14,4,1,6,5,1,6,5,5.2,1,1,1,1/13/15 10:46,1/13/15 11:03,Disease Risk,3,5.8,0.6,6,1,6,5,1,6,6,1,4,0,,,,3,0,1,,,,1,4,1,0,2,
1/12/15 9:34,1/12/15 9:38,1,29,1,4,1,2,12,6,2,5,5,2,5,6,5.4,3,1,1,1/13/15 17:04,1/13/15 17:08,Disease Risk,3,5.8,0.4,6,1,6,5,1,6,6,2,4,0,,,,0,0,0,,,,1,4,1,0,2,
1/12/15 10:44,1/12/15 10:49,2,45,1,4,5,2,27,6,1,6,3,1,6,6,5.4,1,1,1,1/13/15 16:27,1/13/15 16:33,Disease Risk,3,5.8,0.4,6,1,6,5,1,6,6,1,4,1,3,15,7,,0,1,1,1,0,1,4,1,0,2,
1/12/15 9:35,1/12/15 9:41,2,42,3,3,3,2,37,6,3,4,6,2,5,6,5.4,3,1,1,1/13/15 12:55,1/13/15 13:06,Disease Risk,3,6,0.6,6,1,6,6,1,6,6,2,4,1,2,15,9,,0,0,1,1,0,1,4,1,0,2,
1/12/15 10:06,1/12/15 10:10,1,22,1,3,5,2,8,6,3,4,6,1,6,6,5.6,1,1,1,1/13/15 17:21,1/13/15 17:26,Disease Risk,3,4.8,-0.8,6,2,5,6,6,1,6,1,4,0,,,,3,1,0,,,,1,4,1,0,3,
1/12/15 9:38,1/12/15 9:40,2,30,1,6,1,2,0,6,1,6,4,1,6,6,5.6,1,1,1,1/13/15 9:48,1/13/15 9:52,Disease Risk,3,5.8,0.2,6,1,6,5,1,6,6,1,4,1,1,5,5,,1,1,1,1,0,1,4,1,0,3,
1/12/15 10:08,1/12/15 10:15,1,32,1,4,1,2,23,6,1,6,5,1,6,5,5.6,1,1,1,1/13/15 17:11,1/13/15 17:21,Disease Risk,3,5.8,0.2,6,1,6,5,1,6,6,1,4,0,,,,0,0,1,,,,1,4,1,0,3,
1/12/15 9:59,1/12/15 10:04,2,61,1,2,5,2,0,5,1,6,5,1,6,6,5.6,1,1,1,1/13/15 9:19,1/13/15 9:25,Disease Risk,3,5.8,0.2,6,1,6,5,1,6,6,1,4,1,1,34,34,,0,0,0,0,0,1,4,1,0,3,
1/12/15 10:28,1/12/15 10:34,2,24,3,4,2,2,16,6,1,6,5,2,5,6,5.6,2,1,1,1/13/15 15:35,1/13/15 15:43,Disease Risk,3,5.4,-0.2,5,1,6,5,1,6,5,2,4,0,,,,3,0,0,,,,1,4,1,0,3,
1/12/15 9:46,1/12/15 9:51,2,29,1,6,3,2,11,6,1,6,6,2,5,6,5.8,1,1,1,1/13/15 10:24,1/13/15 10:30,Disease Risk,3,6,0.2,6,1,6,6,1,6,6,1,4,1,1,2,2,,1,1,1,1,0,1,4,1,0,3,
1/12/15 9:13,1/12/15 9:17,1,35,1,3,1,2,18,6,1,6,5,1,6,6,5.8,1,1,1,1/13/15 9:07,1/13/15 9:12,Disease Risk,3,5.4,-0.4,6,1,6,4,2,5,6,2,4,1,3,18,15,,1,1,0,1,0,1,4,1,0,3,
