"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q43_First.Click","Q43_Last.Click","Q43_Page.Submit","Q43_Click.Count","Vax3_Vax1_1","Vax3_Vax1_2","Vax3_Vax1_3","Vax3_Vax1_4","Vax3_Vax1_5","Vax3_Vax1_6","Vax3_Vax1_check","Vax3_Vax1_33","Vax3_Vax1_34","Vax3_Vax1_35","Vax3_Vax1_36","SC0","SC1","workerId","assignmentId","hitId","study_time","payment"
"272","2018-03-29 11:22:56","2018-03-29 11:24:06","0","23941e6b14376426","100","69","1","2018-03-29 11:24:06","R_1eLY3MEMFDChvuG","","","","","37.678298950195","-120.95010375977","anonymous","EN","0","0","8.138","0","1","6","6","1","6","1","5","6","4","6","1","30","1","a956e414eff696d0","3L6L49WXW0X1LRE8AAHCZ5XP8ZK549","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"273","2018-03-29 11:20:08","2018-03-29 11:24:14","0","c43ce5351636ba4c","100","245","1","2018-03-29 11:24:15","R_3KpcBiqgeFRhzXZ","","","","","42.232192993164","-85.773597717285","anonymous","EN","0","0","6.42","0","1","6","6","1","5","2","5","6","1","6","1","29","1","43d69b725c68416e","3XLBSAQ9Z4CWBSGGJWMZRLOU00H7Z1","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"274","2018-03-29 11:24:06","2018-03-29 11:25:04","0","895f3aa9316221c2","100","58","1","2018-03-29 11:25:04","R_1FgpINHa1F2UQgI","","","","","42.641403198242","-83.718803405762","anonymous","EN","0","0","7.502","0","5","5","6","3","5","3","5","6","5","5","2","22","1","5fc808f6b136c197","3IGI0VL647K9F9UWXUS77K3GGBKNOR","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"275","2018-03-29 11:24:52","2018-03-29 11:25:33","0","53415faee940e85c","100","40","1","2018-03-29 11:25:33","R_xEJb9lpHcOAu0QV","","","","","36.078094482422","-115.21240234375","anonymous","EN","0","0","6.112","0","1","6","6","1","4","1","5","6","2","6","1","28","1","da698615d326d52a","3I02618YA064VZQ69VH8AF00YC9PU2","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"276","2018-03-29 11:25:27","2018-03-29 11:26:23","0","3cc2c52b0b2c3f8e","100","55","1","2018-03-29 11:26:24","R_25FQikbKmMP0xw5","","","","","41.124496459961","-83.121200561523","anonymous","EN","0","0","6.274","0","2","5","5","2","4","2","5","5","2","5","2","24","1","4c24dfa35908c1d0","3OVR4I9USPJQEDX6U25FXGSG4V84QM","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"277","2018-03-29 11:26:34","2018-03-29 11:28:04","0","4411797f6a11a6f2","100","89","1","2018-03-29 11:28:04","R_23p7nbtKXmmzpE5","","","","","40.100494384766","-74.72029876709","anonymous","EN","0","0","8.463","0","4","3","3","4","3","4","5","3","4","3","4","15","1","977093ce2e7fa815","3C44YUNSI1PIEXFKN0RJ0FWCCCFDPH","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"278","2018-03-29 11:27:52","2018-03-29 11:28:49","0","31058092ed847646","100","57","1","2018-03-29 11:28:49","R_1dshTKaQsmPTRfK","","","","","38.860000610352","-77.053298950195","anonymous","EN","1.685","1.685","5.992","1","1","6","6","1","6","1","5","6","1","6","1","30","1","f32660ed8f3a26a5","3G5F9DBFOPXCVXHIV8J8XS0SQS9VHT","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"279","2018-03-29 11:29:18","2018-03-29 11:30:24","0","37989b4250e8d938","100","65","1","2018-03-29 11:30:24","R_2tDNRCvKF490EzY","","","","","40.100494384766","-74.72029876709","anonymous","EN","0","0","6.323","0","1","6","6","1","5","2","5","6","1","6","1","29","1","ee8e59065717dfea","3HQUKB7LNFE7DWMYQJ24IR9JIDZHHQ","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"280","2018-03-29 11:28:54","2018-03-29 11:30:29","0","3f85e1e44dbd1146","100","95","1","2018-03-29 11:30:30","R_29svTWQqvmPR1yw","","","","","39.089202880859","-77.183502197266","anonymous","EN","0","0","11.978","0","6","1","1","6","1","6","5","1","1","1","6","5","1","786ff3b0c9fa6102","3IRIK4HM3AK0ZZR188XZA9NDW7E6C5","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"281","2018-03-29 11:28:30","2018-03-29 11:30:31","0","d0730f2d14cf71bc","100","121","1","2018-03-29 11:30:31","R_USFaRBhxNN3RNyV","","","","","47.494400024414","-122.10070037842","anonymous","EN","0","0","5.963","0","1","6","6","1","4","2","5","6","2","6","1","28","1","a1a798dcfe454fad","3V0Z7YWSIY08G7E0CNG1AOUQ19S2VJ","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"282","2018-03-29 11:29:21","2018-03-29 11:30:56","0","b5d6fd7034a8eeb8","100","95","1","2018-03-29 11:30:56","R_3sjBLyZAAcE3duJ","","","","","35.986297607422","-83.956398010254","anonymous","EN","0","0","7.263","0","5","4","4","4","4","4","5","4","3","4","3","17","1","fe34b24ec6b03498","3A7Y0R2P2OO0QSH3JNNBXQDSJVMJXQ","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"283","2018-03-29 11:32:22","2018-03-29 11:33:23","0","2a3e3e2003828781","100","60","1","2018-03-29 11:33:23","R_2wjF9YvhPqjd7IX","","","","","34.613006591797","-82.949203491211","anonymous","EN","0","0","6.929","0","4","4","4","3","2","5","5","4","5","4","3","17","1","68e8807217029267","30OG32W0SUBN3IH73GPB2892C9CENC","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"284","2018-03-29 11:35:53","2018-03-29 11:36:37","0","e46a9f5d6b0b2a55","100","43","1","2018-03-29 11:36:37","R_3sgMa6b6P9HMsTJ","","","","","34.502807617188","-85.301300048828","anonymous","EN","0","0","7.136","0","1","6","6","1","6","4","5","6","1","6","1","30","1","07ac70461a37763c","3U84XHCDICDZS5YXHYOSO94K9YWZ4E","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"285","2018-03-29 11:37:39","2018-03-29 11:39:04","0","d638879af5b740d4","100","85","1","2018-03-29 11:39:04","R_31ounRIAhx0zT44","","","","","34.052597045898","-118.11329650879","anonymous","EN","0","0","7.734","0","1","6","6","1","6","3","5","5","4","4","1","30","1","be8f2bb9785a5fac","3GFK2QRXX9HDUTXSKGNVUXGGSSO5W0","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"286","2018-03-29 11:41:20","2018-03-29 11:42:10","0","3f23be270ede6dfc","100","50","1","2018-03-29 11:42:10","R_2pVo7F2KEKY1Ryy","","","","","37.260406494141","-98.628799438477","anonymous","EN","0","0","6.609","0","2","5","5","3","3","3","5","5","3","5","1","22","1","521cd493549c5d75","33PPO7FECVFQXBSGA51ZRIV0QYPDIA","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"287","2018-03-29 11:42:37","2018-03-29 11:44:08","0","30ec067af73d01ba","100","90","1","2018-03-29 11:44:08","R_3ez38z6lT84ZqvR","","","","","35.995407104492","-78.901901245117","anonymous","EN","0","0","6.047","0","1","6","6","1","6","1","5","6","3","6","1","30","1","eff0498c318a705c","3KIBXJ1WD5U8739T0H0RFSMCMGLOKT","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"288","2018-03-29 11:44:42","2018-03-29 11:45:14","0","db00845fdc0c8643","100","31","1","2018-03-29 11:45:14","R_XGOF1SYnYnRPejT","","","","","40.744598388672","-73.95760345459","anonymous","EN","0","0","5.938","0","1","6","6","2","5","1","5","6","2","6","1","28","1","d18c54f1a533fcdb","3NGI5ARFTT5OM2Z8777OZDV3NFI1PL","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"289","2018-03-29 11:47:00","2018-03-29 11:47:55","0","fb2ee1fc2beccea2","100","55","1","2018-03-29 11:47:56","R_2f6FqR3A1Sdfbr8","","","","","42.732406616211","-71.18620300293","anonymous","EN","0","0","6.386","0","2","4","4","4","5","3","5","4","3","4","2","21","1","dba3965d97bd6028","3Z3ZLGNNSIU5WHE2UO0WNB0AQVJ3Q7","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"290","2018-03-29 11:47:47","2018-03-29 11:49:01","0","57526319432a4bc8","100","74","1","2018-03-29 11:49:01","R_3E9GEJ9GBblgmFI","","","","","41.699493408203","-87.836601257324","anonymous","EN","4.812","4.812","6.273","1","4","4","6","6","5","3","5","5","6","4","5","19","1","fceaeae5ab94b975","3Z4XG4ZF48RB6BLKSJQK804E3KY8X1","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"291","2018-03-29 11:47:47","2018-03-29 11:49:18","0","a5af3b255f41f537","100","91","1","2018-03-29 11:49:18","R_3gY0zozdDRbasS1","","","","","40.226196289062","-75.293098449707","anonymous","EN","0","0","6.623","0","2","5","3","2","4","3","5","5","2","5","2","22","1","5ec7dfc2d0759c3d","33F859I566DXMJJCQRS8WG6LN00BHA","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"292","2018-03-29 11:48:59","2018-03-29 11:50:09","0","76c1c8c8744ee370","100","70","1","2018-03-29 11:50:10","R_30pzSs89DG0lNgu","","","","","33.830200195312","-118.31469726562","anonymous","EN","0","0","7.053","0","1","5","5","2","4","1","5","5","3","6","1","25","1","6864cbf1e7bcb30f","3OS4RQUCR9FD8NS6V148TVU87LNFBG","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"293","2018-03-29 11:48:08","2018-03-29 11:50:20","0","df13618d42a90661","100","131","1","2018-03-29 11:50:20","R_aUXuLJylU8vlBx7","","","","","40.622497558594","-73.966201782227","anonymous","EN","0.577","0.577","15.666","1","3","4","3","2","4","2","5","5","3","2","3","20","1","35b1ca276b0dac43","3QIYRE09Y3HOJHNVRSUWVOQ8N0HN1B","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"294","2018-03-29 11:49:30","2018-03-29 11:50:44","0","74180c06fe96e238","100","74","1","2018-03-29 11:50:44","R_D142ma8NyOZfdBv","","","","","27.786605834961","-82.143997192383","anonymous","EN","0","0","7.4","0","5","6","6","1","5","1","5","6","3","6","1","25","1","c8949b5e07c73910","3EFE17QCRC5W350E1DE3M5GLROMHSH","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"295","2018-03-29 11:51:24","2018-03-29 11:52:42","0","5fbab0483f395b2e","100","78","1","2018-03-29 11:52:43","R_10AHyAiNFTOYYfd","","","","","35.481292724609","-97.577697753906","anonymous","EN","0","0","6.006","0","4","4","4","3","4","5","5","4","3","3","3","19","1","d1f594c3b5d1e26f","3GD6L00D3SXI1Z2VFRFWI918IA91MR","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"296","2018-03-29 11:53:06","2018-03-29 11:53:54","0","cd3e9c338c03722f","100","47","1","2018-03-29 11:53:54","R_1OSKRd1AlOZ4P8p","","","","","35.798202514648","-86.435600280762","anonymous","EN","5.246","5.246","6.087","1","1","6","6","3","5","1","5","6","3","6","1","27","1","a1d3ece56fd3d465","3SITXWYCNV9U89JRVVAUZ2UFBQKXBQ","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"297","2018-03-29 11:53:05","2018-03-29 11:54:19","0","5629a06ec36e5692","100","74","1","2018-03-29 11:54:19","R_3exE7uS2PoH0jHK","","","","","40.909393310547","-89.245002746582","anonymous","EN","0","0","6.048","0","1","6","6","2","5","2","5","6","4","5","1","28","1","3abd3657a5f94f78","3I2PTA7R3TUBSFM9FUSV4XHC1HKQKK","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"298","2018-03-29 11:56:47","2018-03-29 11:58:19","0","b088df4c5a6625e4","100","92","1","2018-03-29 11:58:19","R_3sztk9s5ojmaclf","","","","","33.925094604492","-118.20320129395","anonymous","EN","0","0","11.256","0","1","6","6","1","6","1","5","6","1","6","1","30","1","ce8deb0f29676265","3SKRO2GZ71RNBB2SUF2G3W94T5W1K4","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"299","2018-03-29 11:58:22","2018-03-29 11:59:09","0","794038a1b0c4814b","100","46","1","2018-03-29 11:59:09","R_2S0oQ4dwKWp2j9h","","","","","21.29670715332","-157.84979248047","anonymous","EN","0","0","10.063","0","1","6","6","1","6","1","5","6","1","6","1","30","1","de6eb908fc4753a9","3ZR9AIQJUB92QKS7D4B0IA1YRRC40Q","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"300","2018-03-29 11:59:31","2018-03-29 12:00:36","0","12339ef39d5165f6","100","65","1","2018-03-29 12:00:36","R_3qO7xCibXPpNLCF","","","","","33.696502685547","-85.681999206543","anonymous","EN","0","0","7.01","0","2","5","5","2","4","4","5","5","2","5","2","24","1","a7ad2455a4edde1b","3R0T90IZ1SC2WSG7KL6LM002QLNGCN","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"301","2018-03-29 11:59:38","2018-03-29 12:00:37","0","b69f92b563b5dd25","100","58","1","2018-03-29 12:00:37","R_3GdnKTozLFImcQh","","","","","33.94140625","-117.95550537109","anonymous","EN","25.021","25.021","25.525","1","1","6","6","1","5","2","5","6","1","5","1","29","1","cb291eba05db2bfa","3UJ1CZ6IZHPKNCGJ0BDUX8DVMFZ5SS","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"302","2018-03-29 12:01:10","2018-03-29 12:01:59","0","557b541a51416eed","100","48","1","2018-03-29 12:01:59","R_3OoZujs2axRAukh","","","","","45.016098022461","-122.91369628906","anonymous","EN","0","0","6.479","0","1","6","6","1","5","1","5","6","1","6","1","29","1","e4477efbbd6e112f","3ZPBJO59KP1Q1GHW4NJER6ULQLGHDR","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"303","2018-03-29 12:02:37","2018-03-29 12:03:37","0","e53c7ae5fc5e3558","100","60","1","2018-03-29 12:03:38","R_2SeoUuRY6GJEziE","","","","","40.481994628906","-3.3600006103516","anonymous","EN","2.407","2.407","5.975","1","1","6","6","1","6","1","5","6","2","6","1","30","1","f7635cbf804403eb","39PAAFCODM02068DV20XBB3G1MBVTA","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"304","2018-03-29 12:02:50","2018-03-29 12:04:18","0","f5a8a2db097032ff","100","87","1","2018-03-29 12:04:18","R_2VsztC8cDlmTmlu","","","","","37.309204101562","-83.056800842285","anonymous","EN","0","0","9.541","0","6","4","6","2","5","4","5","6","4","5","1","21","1","e13bf02ffd685499","31JLPPHS2UU2B51MFB8SY65ABV63O6","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"305","2018-03-29 12:04:05","2018-03-29 12:04:47","0","a554e155c8be48b1","100","41","1","2018-03-29 12:04:47","R_uwXAyw2YiOvwY9j","","","","","38.250900268555","-94.310501098633","anonymous","EN","0","0","5.878","0","1","5","5","2","5","2","5","5","4","5","1","26","1","a697316c1edcd22d","3ERMJ6L4DYSWCLHX47W5JJSLLXDM7F","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"306","2018-03-29 12:04:03","2018-03-29 12:05:11","0","07cacbb43b63e5fa","100","68","1","2018-03-29 12:05:12","R_BX0EKHulOrOhEDn","","","","","33.748992919922","-84.388000488281","anonymous","EN","4.088","4.088","5.679","1","6","6","6","1","6","1","5","6","1","6","1","25","1","86bce883202ecc7f","3B1NLC6UGZWLQHPBPQSR60Z9P57PGH","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"307","2018-03-29 12:06:00","2018-03-29 12:07:15","0","141dbd6684a1487b","100","74","1","2018-03-29 12:07:15","R_wXin8UMRFtZW5tD","","","","","35.140396118164","-106.48770141602","anonymous","EN","0","0","6.591","0","3","4","5","4","4","4","5","5","4","4","2","20","1","c2cc3a3f29a87793","3QRYMNZ7FYHPS1Z4TBE61U93FKETNY","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"308","2018-03-29 12:06:07","2018-03-29 12:07:18","0","76c81f7294f805cb","100","71","1","2018-03-29 12:07:19","R_27syfpXTzwu4dfa","","","","","28.077102661133","-82.487098693848","anonymous","EN","0","0","6.963","0","2","6","5","2","5","2","5","5","5","5","1","26","1","c29ba8a4d3a47efd","3NPI0JQDAO5PVMBH9QRY5JEYFZFTPU","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"309","2018-03-29 12:06:54","2018-03-29 12:07:48","0","da80f09224cd2727","100","53","1","2018-03-29 12:07:48","R_O1DluFZ292HuPQZ","","","","","30.799697875977","-86.974800109863","anonymous","EN","0","0","6.083","0","2","5","4","3","4","3","5","4","3","5","2","22","1","377aabcb767c135c","3DYGAII7PL8C36JPSMX30E3BVSHPQD","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"310","2018-03-29 12:07:15","2018-03-29 12:07:55","0","46b2ca2d88ba09a5","100","39","1","2018-03-29 12:07:55","R_1CCnAEzKoCqMETi","","","","","29.983795166016","-90.168296813965","anonymous","EN","0","0","6.657","0","2","5","5","2","5","2","5","5","2","5","1","25","1","35f579e3b342b2a0","3137ONMDKG5HTQ0LGCCGCO05BY6GEO","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"311","2018-03-29 12:05:07","2018-03-29 12:08:04","0","ffd5f4bba48aa697","100","176","1","2018-03-29 12:08:04","R_3nduIkNi9O6KGt0","","","","","44.98210144043","-69.013298034668","anonymous","EN","8.33","8.33","12.918","1","1","6","6","1","5","1","5","6","1","6","1","29","1","deb4ccb782556319","3OLF68YTN918PDNEPN4CYKA2P36AFK","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"312","2018-03-29 12:07:44","2018-03-29 12:08:26","0","7e48708582e7a7c9","100","42","1","2018-03-29 12:08:27","R_vJKFQTl43dNSxup","","","","","36.89289855957","-76.146797180176","anonymous","EN","0","0","6.379","0","2","6","6","1","4","2","5","6","4","6","1","27","1","3326dce6f16d0510","3E7TUJ2EGCMXMAZD6BVMEPWX79B9DY","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"313","2018-03-29 12:07:57","2018-03-29 12:08:38","0","86c2ee28de5281ac","100","41","1","2018-03-29 12:08:38","R_27HlE6dtuDoNiHD","","","","","39.455307006836","-74.960800170898","anonymous","EN","0","0","5.998","0","1","6","5","1","5","2","5","5","4","6","1","28","1","1c2a99fb820f908c","3S96KQ6I9M4G6P8R4H035PX91GDTDH","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"314","2018-03-29 12:04:44","2018-03-29 12:08:42","0","2b67d4fe7e4df18c","100","237","1","2018-03-29 12:08:42","R_3qFHSXusxEh0689","","","","","33.838592529297","-117.20320129395","anonymous","EN","0","0","182.851","0","5","4","5","5","3","3","5","4","3","5","4","16","1","8727c6bfcb9f7f78","3FDJT1UU748MZT3BV24S6MML5MN5KE","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"315","2018-03-29 12:01:38","2018-03-29 12:10:31","0","3856636b774f0ed9","100","533","1","2018-03-29 12:10:32","R_3PzxDoKcK5wKLQA","","","","","37.38850402832","-122.07409667969","anonymous","EN","0","0","48.433","0","1","6","6","1","6","2","5","6","2","6","1","30","1","6b0cc15d8d7778cc","3TUI152ZZBN9ME0N7KMDZILDSB91QH","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"316","2018-03-29 12:11:47","2018-03-29 12:12:33","0","4dc68528995c7e51","100","45","1","2018-03-29 12:12:33","R_2thvplRAYugXQ5f","","","","","39.779602050781","-75.050498962402","anonymous","EN","0","0","9.442","0","1","5","6","1","5","1","5","5","2","5","1","28","1","1a69baf817a2d1d0","3HFNH7HEMHE6QTQQP37G65PJU1WQGC","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"317","2018-03-29 12:12:11","2018-03-29 12:13:03","0","ab326a66dde21dcc","100","52","1","2018-03-29 12:13:03","R_2462yIk7XWG00WA","","","","","42.587905883789","-71.349800109863","anonymous","EN","0","0","6.662","0","1","5","5","2","5","2","5","5","2","5","2","26","1","1fe44de9e8d4d573","3ZR9AIQJUB92QKS7D4B0IA1YRSQ406","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"318","2018-03-29 12:13:09","2018-03-29 12:14:24","0","6f621ce3666a85bd","100","74","1","2018-03-29 12:14:25","R_1DYds837QAiCXS1","","","","","32.795196533203","-116.96710205078","anonymous","EN","3.422","3.422","6.72","1","1","6","6","1","5","1","5","6","1","6","1","29","1","bbc2e12a39611103","3SB4CE2TJVVPPZEZPHAY4RA9T96XA4","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"319","2018-03-29 12:14:04","2018-03-29 12:14:44","0","a7b12824519c86cd","100","39","1","2018-03-29 12:14:44","R_3L8gdvgs4AjZVtC","","","","","34.154296875","-86.747398376465","anonymous","EN","0","0","6.319","0","3","4","2","1","1","6","5","1","4","3","3","17","1","a33f4608b83a3f3c","3DZQRBDBSLFH9XTFMSP1IBFB8KDS3W","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"320","2018-03-29 12:13:57","2018-03-29 12:14:46","0","5d89291b87230ed3","100","48","1","2018-03-29 12:14:46","R_6hwKu6w0eQjqHT3","","","","","40.868499755859","-73.839401245117","anonymous","EN","0","0","6.404","0","1","6","6","1","5","1","5","6","2","6","1","29","1","ba17fc420059864a","3DR23U6WE5ELYVMR0CBNB7FU1SHTED","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"321","2018-03-29 11:25:12","2018-03-29 12:15:46","0","c640d475c0fc3cc9","100","3034","1","2018-03-29 12:15:47","R_2c2BiWl8dnpnRQz","","","","","45.610305786133","-122.74549865723","anonymous","EN","0","0","6.482","0","2","6","6","2","5","1","5","5","2","5","2","27","1","f9a40c41a0d02563","3IRIK4HM3AK0ZZR188XZA9NDW786CZ","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"322","2018-03-29 12:15:13","2018-03-29 12:16:47","0","d800012398fe6fff","100","94","1","2018-03-29 12:16:47","R_ebyUW6N21fZAys1","","","","","37.824905395508","-87.533401489258","anonymous","EN","0","0","13.451","0","1","6","6","1","4","1","5","6","1","6","1","28","1","97887f95c4ee3bb3","3XIQGXAUMC876XG1IEYEU08JS127XP","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"323","2018-03-29 12:16:18","2018-03-29 12:17:22","0","323527e021396781","100","64","1","2018-03-29 12:17:23","R_1LIRyeop8QV7UB5","","","","","45.16520690918","-93.188903808594","anonymous","EN","0","0","6.45","0","1","6","6","1","6","1","5","6","1","6","1","30","1","fc0ae0b03aa19f86","3EICBYG644WCNU68SRROJDSIIDKCJ3","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"324","2018-03-29 12:17:06","2018-03-29 12:17:53","0","fb11834055a74ff8","100","47","1","2018-03-29 12:17:54","R_1f8Di5SodVodCfb","","","","","35.949996948242","-78.961601257324","anonymous","EN","0","0","7.811","0","2","5","5","1","5","2","5","5","2","5","1","26","1","b6000d8399bb9ad3","3JAOYWH7VI4GKMN5JSTAX242GIH9LI","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"325","2018-03-29 12:16:29","2018-03-29 12:17:54","0","ab615d27cc8778fc","100","85","1","2018-03-29 12:17:55","R_2SqR3EDCYf0boOV","","","","","25.774307250977","-80.193702697754","anonymous","EN","0","0","7.04","0","3","4","4","4","4","5","5","4","3","4","2","19","1","9d2d865341c2bb66","3IQ1VMJRYTKZO3W1M14KOOORM6I9A0","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"326","2018-03-29 12:17:28","2018-03-29 12:18:33","0","8bb0dd8942024afc","100","64","1","2018-03-29 12:18:33","R_2U30amJKkpevFx2","","","","","35.366500854492","-80.521499633789","anonymous","EN","0","0","6.275","0","2","5","5","2","4","2","5","5","4","5","1","24","1","92b7dddf3634d644","3WMOAN2SRBX45T3TY6EL2CXOC50NVE","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"327","2018-03-29 12:16:34","2018-03-29 12:19:21","0","ea98556886c21391","100","167","1","2018-03-29 12:19:21","R_12sSuN3Nabb0TJg","","","","","33.733200073242","-84.202102661133","anonymous","EN","0","0","119.817","0","1","6","6","1","5","2","5","6","5","5","1","29","1","6ac63c0674ce0317","31T4R4OBOSGJ3Z56RI2RGNN9RISC74","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"328","2018-03-29 12:19:16","2018-03-29 12:19:45","0","f843d028eb2821b2","100","28","1","2018-03-29 12:19:45","R_XS0JF1xXxQz6yzv","","","","","36.837203979492","-76.14640045166","anonymous","EN","0","0","6.019","0","1","6","6","1","6","1","5","6","1","6","1","30","1","d593a7588fa29cac","3D4CH1LGEAT0YU9481WUKAZUK1WG9K","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"329","2018-03-29 12:17:49","2018-03-29 12:19:55","0","cb213bee87955535","100","125","1","2018-03-29 12:19:55","R_2fI1jqL1WOTzspo","","","","","33.448394775391","-112.07399749756","anonymous","EN","3.502","4.411","11.51","2","1","5","6","1","6","2","5","6","2","5","1","29","1","f68b919e275a16df","3RWE2M8QWHAOCS2DV9QWHJ7YI9O0N0","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"330","2018-03-29 12:19:52","2018-03-29 12:20:42","0","e595026adaa6b7c8","100","49","1","2018-03-29 12:20:42","R_1H5YeKEEYNnFfnH","","","","","37.961700439453","-121.26069641113","anonymous","EN","0","0","21.044","0","1","6","6","1","6","1","5","6","1","6","1","30","1","7b77e2e18291299f","3WLEIWSYHOH3Y6JG7YZXVN3HTUEH25","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"331","2018-03-29 12:19:33","2018-03-29 12:21:06","0","bd1323345a1efc86","100","92","1","2018-03-29 12:21:07","R_1j9C1vu7rl5AtrH","","","","","32.29899597168","-110.83090209961","anonymous","EN","0","0","7.981","0","1","6","6","1","6","2","5","6","2","6","1","30","1","f15af651db190dba","3L4D84MILZS342HOEJ5PU4PYV6LJHH","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"332","2018-03-29 12:21:05","2018-03-29 12:22:41","0","55981e77b47ebbc7","100","95","1","2018-03-29 12:22:41","R_22E5i8IXAYlEs8d","","","","","33.811004638672","-84.286903381348","anonymous","EN","0","0","49.785","0","1","6","6","1","1","2","5","6","1","6","1","25","1","d1f25554e17cc30c","37UQDCYH6XVF28B6IZXW6FBYCQX7VP","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"333","2018-03-29 12:21:00","2018-03-29 12:22:50","0","a029de7d6be282ae","100","109","1","2018-03-29 12:22:50","R_9FY1XpgTYBtva6d","","","","","40.549392700195","-89.625198364258","anonymous","EN","0","0","8.12","0","3","5","5","2","5","2","5","5","2","5","2","24","1","94908c94ae10fb12","33IZTU6J811TPV0T6HWPPR4FFFHXS4","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
